user_id,platform,post_text,likes,comments,timestamp,followers,followees,sentiment,snmd_type
u187,Instagram,Smiling through the little joys.,298,0,2025-05-19 13:53:20,555,229,positive,Normal
u187,Instagram,Nothing seems right anymore.,118,5,2025-05-19 15:53:20,398,620,negative,Normal
u187,Instagram,Smiling through the little joys.,194,34,2025-05-19 02:53:20,422,983,positive,Normal
u187,Facebook,Feeling blessed and happy.,40,47,2025-05-19 03:53:20,581,812,positive,Normal
u187,Facebook,Smiling through the little joys.,176,5,2025-05-22 17:53:20,185,204,positive,Normal
u188,Facebook,I feel so disconnected from everyone.,141,13,2025-04-26 11:53:20,799,213,negative,Normal
u188,Instagram,Feeling anxious and tired lately.,267,48,2025-04-26 16:53:20,614,504,negative,Normal
u188,Facebook,I feel so disconnected from everyone.,268,15,2025-04-26 13:53:20,250,531,negative,Normal
u188,Facebook,Had a great time with friends today!,268,43,2025-04-26 17:53:20,156,965,positive,Normal
u188,Instagram,Enjoying every moment of life.,16,25,2025-04-27 03:53:20,991,334,positive,Normal
u188,Instagram,Feeling blessed and happy.,287,50,2025-04-27 17:53:20,169,790,positive,Normal
u188,Facebook,Feeling anxious and tired lately.,32,44,2025-04-26 23:53:20,690,341,negative,Normal
u188,Instagram,Had a great time with friends today!,36,42,2025-04-27 01:53:20,983,373,positive,Normal
u188,Instagram,Overwhelmed and can't focus.,222,17,2025-04-27 11:53:20,317,982,negative,Normal
u188,Facebook,Nothing seems right anymore.,33,0,2025-04-26 20:53:20,454,562,negative,Normal
u188,Facebook,Enjoying every moment of life.,209,48,2025-04-26 21:53:20,978,996,positive,Normal
u188,Facebook,I feel so disconnected from everyone.,283,4,2025-04-28 07:53:20,702,255,negative,Normal
u188,Facebook,Feeling blessed and happy.,23,40,2025-04-27 11:53:20,537,443,positive,Normal
u188,Instagram,Smiling through the little joys.,232,21,2025-04-27 13:53:20,417,114,positive,Normal
u188,Instagram,I feel so disconnected from everyone.,252,10,2025-04-29 23:53:20,262,236,negative,Normal
u188,Facebook,Feeling anxious and tired lately.,242,41,2025-04-29 14:53:20,682,423,negative,Normal
u188,Facebook,Feeling anxious and tired lately.,203,1,2025-04-29 03:53:20,284,352,negative,Normal
u188,Facebook,Feeling anxious and tired lately.,90,23,2025-04-28 14:53:20,430,166,negative,Normal
u188,Instagram,Feeling blessed and happy.,165,26,2025-04-30 05:53:20,733,971,positive,Normal
u188,Facebook,Overwhelmed and can't focus.,193,6,2025-04-27 06:53:20,571,827,negative,Normal
u189,Facebook,Feeling blessed and happy.,276,46,2025-05-26 11:53:20,783,491,positive,NC
u189,Facebook,Feeling anxious and tired lately.,74,10,2025-05-26 12:53:20,727,593,negative,NC
u189,Instagram,Nothing seems right anymore.,279,32,2025-05-26 17:53:20,416,354,negative,NC
u189,Facebook,I feel so disconnected from everyone.,20,19,2025-05-26 20:53:20,793,846,negative,NC
u189,Facebook,Smiling through the little joys.,84,46,2025-05-26 23:53:20,839,143,positive,NC
u189,Facebook,Overwhelmed and can't focus.,223,1,2025-05-26 16:53:20,513,512,negative,NC
u189,Instagram,Feeling blessed and happy.,83,9,2025-05-27 23:53:20,686,576,positive,NC
u189,Instagram,Nothing seems right anymore.,225,33,2025-05-27 15:53:20,196,376,negative,NC
u189,Facebook,Overwhelmed and can't focus.,217,27,2025-05-27 19:53:20,907,616,negative,NC
u189,Facebook,Enjoying every moment of life.,5,37,2025-05-27 23:53:20,288,730,positive,NC
u189,Instagram,Overwhelmed and can't focus.,162,6,2025-05-26 21:53:20,579,740,negative,NC
u189,Facebook,Feeling anxious and tired lately.,114,48,2025-05-29 05:53:20,390,179,negative,NC
u189,Instagram,Enjoying every moment of life.,217,50,2025-05-27 23:53:20,386,968,positive,NC
u189,Instagram,Had a great time with friends today!,151,46,2025-05-27 13:53:20,514,461,positive,NC
u189,Instagram,I feel so disconnected from everyone.,270,15,2025-05-27 15:53:20,945,864,negative,NC
u189,Facebook,Nothing seems right anymore.,236,10,2025-05-27 17:53:20,771,478,negative,NC
u189,Facebook,Feeling blessed and happy.,18,21,2025-05-30 11:53:20,917,303,positive,NC
u189,Facebook,Feeling blessed and happy.,283,4,2025-05-28 14:53:20,142,374,positive,NC
u189,Facebook,Had a great time with friends today!,269,24,2025-05-27 23:53:20,404,745,positive,NC
u189,Facebook,Enjoying every moment of life.,258,2,2025-05-27 06:53:20,858,815,positive,NC
u189,Facebook,Nothing seems right anymore.,250,42,2025-05-29 19:53:20,363,690,negative,NC
u190,Facebook,Feeling anxious and tired lately.,294,11,2025-04-23 11:53:20,867,756,negative,CR
u190,Instagram,Nothing seems right anymore.,35,37,2025-04-23 15:53:20,484,742,negative,CR
u190,Instagram,Had a great time with friends today!,235,22,2025-04-23 19:53:20,521,367,positive,CR
u190,Instagram,Nothing seems right anymore.,187,33,2025-04-24 02:53:20,518,365,negative,CR
u190,Facebook,Smiling through the little joys.,249,16,2025-04-23 15:53:20,396,706,positive,CR
u190,Facebook,Enjoying every moment of life.,160,38,2025-04-23 21:53:20,503,193,positive,CR
u190,Facebook,Smiling through the little joys.,75,8,2025-04-23 23:53:20,634,595,positive,CR
u190,Instagram,I feel so disconnected from everyone.,155,24,2025-04-24 08:53:20,225,798,negative,CR
u190,Facebook,Nothing seems right anymore.,186,36,2025-04-25 11:53:20,905,709,negative,CR
u190,Facebook,Feeling anxious and tired lately.,17,1,2025-04-25 08:53:20,273,166,negative,CR
u190,Facebook,Feeling blessed and happy.,193,7,2025-04-25 13:53:20,832,404,positive,CR
u190,Instagram,Feeling anxious and tired lately.,187,22,2025-04-24 20:53:20,139,666,negative,CR
u190,Instagram,Had a great time with friends today!,54,12,2025-04-24 23:53:20,137,331,positive,CR
u190,Instagram,Nothing seems right anymore.,285,9,2025-04-26 17:53:20,345,299,negative,CR
u190,Facebook,I feel so disconnected from everyone.,260,45,2025-04-24 01:53:20,348,549,negative,CR
u190,Facebook,Had a great time with friends today!,207,41,2025-04-25 08:53:20,727,530,positive,CR
u190,Facebook,Feeling blessed and happy.,12,49,2025-04-27 11:53:20,936,268,positive,CR
u190,Instagram,Had a great time with friends today!,283,33,2025-04-25 14:53:20,527,575,positive,CR
u190,Facebook,Enjoying every moment of life.,174,35,2025-04-27 05:53:20,164,118,positive,CR
u190,Facebook,Enjoying every moment of life.,45,47,2025-04-27 10:53:20,108,403,positive,CR
u190,Facebook,Feeling anxious and tired lately.,46,25,2025-04-25 23:53:20,985,530,negative,CR
u191,Instagram,Enjoying every moment of life.,249,13,2025-04-29 11:53:20,489,784,positive,Normal
u191,Instagram,Smiling through the little joys.,18,4,2025-04-29 14:53:20,972,348,positive,Normal
u191,Facebook,Overwhelmed and can't focus.,225,30,2025-04-29 15:53:20,816,680,negative,Normal
u191,Instagram,Smiling through the little joys.,161,48,2025-04-29 23:53:20,836,699,positive,Normal
u191,Instagram,Overwhelmed and can't focus.,201,40,2025-04-30 07:53:20,528,297,negative,Normal
u191,Instagram,I feel so disconnected from everyone.,249,0,2025-04-29 16:53:20,430,881,negative,Normal
u191,Facebook,Had a great time with friends today!,247,45,2025-04-30 17:53:20,352,246,positive,Normal
u191,Facebook,Feeling anxious and tired lately.,154,37,2025-04-30 15:53:20,917,343,negative,Normal
u191,Facebook,Smiling through the little joys.,291,8,2025-04-30 03:53:20,782,177,positive,Normal
u191,Facebook,Overwhelmed and can't focus.,190,4,2025-04-30 14:53:20,891,354,negative,Normal
u191,Instagram,Feeling blessed and happy.,272,15,2025-05-01 03:53:20,251,972,positive,Normal
u191,Facebook,Smiling through the little joys.,114,16,2025-05-01 07:53:20,658,139,positive,Normal
u191,Facebook,Smiling through the little joys.,213,25,2025-04-29 23:53:20,955,397,positive,Normal
u191,Facebook,Overwhelmed and can't focus.,28,16,2025-05-02 17:53:20,957,276,negative,Normal
u191,Instagram,Enjoying every moment of life.,155,4,2025-04-30 01:53:20,589,413,positive,Normal
u191,Instagram,Feeling anxious and tired lately.,133,45,2025-05-01 23:53:20,841,677,negative,Normal
u191,Instagram,Enjoying every moment of life.,48,30,2025-04-30 19:53:20,115,340,positive,Normal
u191,Facebook,Feeling blessed and happy.,276,46,2025-05-02 07:53:20,692,903,positive,Normal
u192,Facebook,Nothing seems right anymore.,6,21,2025-04-27 11:53:20,486,833,negative,Normal
u192,Instagram,Enjoying every moment of life.,134,35,2025-04-27 15:53:20,111,694,positive,Normal
u192,Facebook,Overwhelmed and can't focus.,31,5,2025-04-27 13:53:20,484,888,negative,Normal
u192,Instagram,Overwhelmed and can't focus.,265,23,2025-04-27 17:53:20,261,210,negative,Normal
u192,Facebook,Smiling through the little joys.,158,44,2025-04-27 23:53:20,685,421,positive,Normal
u192,Instagram,Had a great time with friends today!,231,23,2025-04-28 02:53:20,188,356,positive,Normal
u192,Facebook,Enjoying every moment of life.,27,30,2025-04-28 05:53:20,892,750,positive,Normal
u192,Facebook,Overwhelmed and can't focus.,216,11,2025-04-28 01:53:20,623,987,negative,Normal
u192,Facebook,Had a great time with friends today!,163,46,2025-04-27 19:53:20,734,270,positive,Normal
u192,Instagram,Had a great time with friends today!,238,6,2025-04-28 05:53:20,542,774,positive,Normal
u192,Instagram,Nothing seems right anymore.,97,39,2025-04-29 23:53:20,667,519,negative,Normal
u192,Facebook,Smiling through the little joys.,293,20,2025-04-29 07:53:20,541,531,positive,Normal
u192,Instagram,Nothing seems right anymore.,267,39,2025-04-28 23:53:20,801,318,negative,Normal
u192,Instagram,Overwhelmed and can't focus.,168,33,2025-04-30 04:53:20,463,748,negative,Normal
u192,Instagram,Overwhelmed and can't focus.,244,40,2025-04-29 19:53:20,631,683,negative,Normal
u192,Instagram,Had a great time with friends today!,116,12,2025-04-29 23:53:20,186,363,positive,Normal
u192,Facebook,Feeling blessed and happy.,49,21,2025-04-28 03:53:20,181,233,positive,Normal
u192,Facebook,Feeling blessed and happy.,294,16,2025-05-01 00:53:20,203,465,positive,Normal
u192,Facebook,Enjoying every moment of life.,40,48,2025-04-30 11:53:20,460,497,positive,Normal
u192,Facebook,Nothing seems right anymore.,158,20,2025-04-30 15:53:20,371,912,negative,Normal
u193,Facebook,Feeling anxious and tired lately.,228,3,2025-05-09 11:53:20,385,757,negative,Normal
u193,Facebook,Overwhelmed and can't focus.,234,22,2025-05-09 14:53:20,444,522,negative,Normal
u193,Instagram,Enjoying every moment of life.,262,49,2025-05-09 21:53:20,891,261,positive,Normal
u193,Instagram,I feel so disconnected from everyone.,81,42,2025-05-09 23:53:20,132,867,negative,Normal
u193,Facebook,Feeling anxious and tired lately.,189,30,2025-05-10 11:53:20,820,638,negative,Normal
u193,Instagram,Nothing seems right anymore.,183,16,2025-05-09 21:53:20,972,527,negative,Normal
u193,Instagram,Nothing seems right anymore.,14,38,2025-05-10 17:53:20,390,293,negative,Normal
u193,Instagram,Nothing seems right anymore.,235,13,2025-05-10 22:53:20,580,692,negative,Normal
u193,Facebook,Feeling anxious and tired lately.,172,39,2025-05-10 11:53:20,130,198,negative,Normal
u193,Facebook,Smiling through the little joys.,151,26,2025-05-10 14:53:20,251,258,positive,Normal
u193,Instagram,Overwhelmed and can't focus.,97,39,2025-05-10 17:53:20,561,652,negative,Normal
u193,Facebook,Nothing seems right anymore.,112,1,2025-05-11 18:53:20,512,986,negative,Normal
u193,Facebook,Feeling blessed and happy.,174,33,2025-05-11 23:53:20,803,354,positive,Normal
u193,Facebook,Smiling through the little joys.,227,39,2025-05-12 04:53:20,462,648,positive,Normal
u193,Facebook,Nothing seems right anymore.,186,1,2025-05-11 05:53:20,997,494,negative,Normal
u193,Facebook,I feel so disconnected from everyone.,73,21,2025-05-11 23:53:20,963,388,negative,Normal
u193,Instagram,Nothing seems right anymore.,212,46,2025-05-13 11:53:20,639,793,negative,Normal
u193,Instagram,Feeling blessed and happy.,245,32,2025-05-11 14:53:20,548,168,positive,Normal
u193,Instagram,I feel so disconnected from everyone.,166,19,2025-05-10 23:53:20,810,273,negative,Normal
u194,Facebook,Smiling through the little joys.,112,38,2025-06-04 11:53:20,702,328,positive,IO
u194,Instagram,Enjoying every moment of life.,165,50,2025-06-04 15:53:20,516,646,positive,IO
u194,Facebook,I feel so disconnected from everyone.,84,5,2025-06-04 19:53:20,107,310,negative,IO
u194,Instagram,Nothing seems right anymore.,1,15,2025-06-05 02:53:20,977,150,negative,IO
u194,Facebook,Feeling anxious and tired lately.,85,14,2025-06-05 07:53:20,515,741,negative,IO
u194,Instagram,Feeling blessed and happy.,87,6,2025-06-05 12:53:20,497,517,positive,IO
u194,Instagram,Smiling through the little joys.,195,1,2025-06-05 17:53:20,447,396,positive,IO
u194,Facebook,Smiling through the little joys.,53,45,2025-06-05 08:53:20,495,494,positive,IO
u194,Instagram,Feeling blessed and happy.,300,33,2025-06-05 03:53:20,513,809,positive,IO
u194,Instagram,Feeling anxious and tired lately.,24,49,2025-06-05 23:53:20,657,762,negative,IO
u194,Instagram,Had a great time with friends today!,51,43,2025-06-06 23:53:20,554,893,positive,IO
u194,Facebook,Had a great time with friends today!,181,17,2025-06-05 09:53:20,994,376,positive,IO
u194,Facebook,Nothing seems right anymore.,8,46,2025-06-05 11:53:20,730,192,negative,IO
u194,Instagram,Nothing seems right anymore.,276,16,2025-06-07 04:53:20,980,494,negative,IO
u194,Instagram,Overwhelmed and can't focus.,281,24,2025-06-05 01:53:20,487,670,negative,IO
u194,Facebook,Smiling through the little joys.,74,16,2025-06-07 14:53:20,298,707,positive,IO
u194,Instagram,Feeling anxious and tired lately.,196,45,2025-06-05 19:53:20,215,227,negative,IO
u194,Facebook,Nothing seems right anymore.,45,14,2025-06-08 00:53:20,960,457,negative,IO
u195,Instagram,Overwhelmed and can't focus.,193,19,2025-05-19 11:53:20,184,405,negative,IO
u195,Facebook,Feeling anxious and tired lately.,270,27,2025-05-19 13:53:20,323,165,negative,IO
u195,Facebook,Feeling blessed and happy.,5,28,2025-05-19 13:53:20,485,225,positive,IO
u195,Facebook,Feeling anxious and tired lately.,220,1,2025-05-19 20:53:20,719,439,negative,IO
u195,Instagram,I feel so disconnected from everyone.,14,22,2025-05-19 23:53:20,472,811,negative,IO
u195,Instagram,Enjoying every moment of life.,258,16,2025-05-20 12:53:20,121,427,positive,IO
u195,Facebook,Enjoying every moment of life.,28,44,2025-05-20 17:53:20,511,659,positive,IO
u195,Instagram,Overwhelmed and can't focus.,172,33,2025-05-20 22:53:20,329,763,negative,IO
u195,Instagram,Enjoying every moment of life.,130,48,2025-05-19 19:53:20,787,428,positive,IO
u195,Instagram,Enjoying every moment of life.,288,17,2025-05-20 14:53:20,160,358,positive,IO
u195,Facebook,Had a great time with friends today!,294,13,2025-05-21 03:53:20,527,462,positive,IO
u195,Facebook,Feeling anxious and tired lately.,8,46,2025-05-20 20:53:20,359,847,negative,IO
u195,Instagram,Smiling through the little joys.,50,4,2025-05-19 23:53:20,977,160,positive,IO
u195,Instagram,Had a great time with friends today!,239,28,2025-05-20 00:53:20,115,563,positive,IO
u195,Instagram,Feeling anxious and tired lately.,222,44,2025-05-21 19:53:20,860,101,negative,IO
u195,Instagram,I feel so disconnected from everyone.,247,5,2025-05-20 17:53:20,845,587,negative,IO
u195,Instagram,Smiling through the little joys.,120,50,2025-05-20 19:53:20,502,890,positive,IO
u195,Facebook,Nothing seems right anymore.,297,47,2025-05-22 07:53:20,762,772,negative,IO
u195,Facebook,Nothing seems right anymore.,120,24,2025-05-20 05:53:20,478,668,negative,IO
u195,Instagram,Smiling through the little joys.,235,21,2025-05-24 05:53:20,344,576,positive,IO
u195,Instagram,Had a great time with friends today!,231,33,2025-05-23 15:53:20,976,262,positive,IO
u195,Facebook,Nothing seems right anymore.,123,50,2025-05-22 02:53:20,700,784,negative,IO
u196,Instagram,Enjoying every moment of life.,272,38,2025-06-03 11:53:20,281,424,positive,NC
u196,Facebook,Smiling through the little joys.,129,27,2025-06-03 16:53:20,200,569,positive,NC
u196,Instagram,Enjoying every moment of life.,159,14,2025-06-03 13:53:20,102,686,positive,NC
u196,Facebook,I feel so disconnected from everyone.,55,25,2025-06-03 14:53:20,864,281,negative,NC
u196,Instagram,Smiling through the little joys.,227,14,2025-06-04 03:53:20,883,869,positive,NC
u196,Instagram,Overwhelmed and can't focus.,68,3,2025-06-03 16:53:20,992,361,negative,NC
u196,Instagram,Overwhelmed and can't focus.,116,23,2025-06-03 17:53:20,114,711,negative,NC
u196,Facebook,Nothing seems right anymore.,55,43,2025-06-03 18:53:20,159,706,negative,NC
u196,Instagram,Feeling blessed and happy.,241,24,2025-06-04 11:53:20,124,438,positive,NC
u196,Instagram,Overwhelmed and can't focus.,255,24,2025-06-05 17:53:20,761,709,negative,NC
u196,Instagram,Feeling anxious and tired lately.,46,3,2025-06-05 03:53:20,627,679,negative,NC
u196,Instagram,Enjoying every moment of life.,220,34,2025-06-06 05:53:20,671,101,positive,NC
u196,Instagram,Overwhelmed and can't focus.,48,39,2025-06-05 23:53:20,358,861,negative,NC
u196,Instagram,Overwhelmed and can't focus.,269,15,2025-06-04 00:53:20,265,466,negative,NC
u196,Facebook,I feel so disconnected from everyone.,0,23,2025-06-06 09:53:20,119,278,negative,NC
u196,Facebook,Smiling through the little joys.,3,24,2025-06-06 14:53:20,434,479,positive,NC
u196,Facebook,Smiling through the little joys.,72,16,2025-06-06 19:53:20,743,768,positive,NC
u196,Instagram,Enjoying every moment of life.,23,24,2025-06-04 04:53:20,917,501,positive,NC
u196,Facebook,Overwhelmed and can't focus.,242,44,2025-06-07 05:53:20,216,832,negative,NC
u196,Instagram,Overwhelmed and can't focus.,109,44,2025-06-05 01:53:20,349,609,negative,NC
u196,Instagram,Enjoying every moment of life.,49,47,2025-06-04 07:53:20,459,307,positive,NC
u197,Instagram,I feel so disconnected from everyone.,261,36,2025-05-26 11:53:20,673,456,negative,CR
u197,Facebook,Feeling anxious and tired lately.,131,17,2025-05-26 16:53:20,219,807,negative,CR
u197,Instagram,Overwhelmed and can't focus.,9,18,2025-05-26 17:53:20,936,227,negative,CR
u197,Facebook,Smiling through the little joys.,97,30,2025-05-27 02:53:20,470,727,positive,CR
u197,Facebook,Feeling anxious and tired lately.,10,44,2025-05-26 19:53:20,856,600,negative,CR
u197,Instagram,Enjoying every moment of life.,222,33,2025-05-27 07:53:20,437,900,positive,CR
u197,Facebook,Feeling anxious and tired lately.,133,43,2025-05-26 23:53:20,268,488,negative,CR
u197,Facebook,I feel so disconnected from everyone.,132,41,2025-05-28 05:53:20,925,557,negative,CR
u197,Instagram,Enjoying every moment of life.,254,49,2025-05-28 11:53:20,545,495,positive,CR
u197,Facebook,Overwhelmed and can't focus.,9,18,2025-05-27 23:53:20,515,158,negative,CR
u197,Facebook,Had a great time with friends today!,38,10,2025-05-28 13:53:20,227,762,positive,CR
u197,Facebook,Had a great time with friends today!,174,20,2025-05-28 07:53:20,431,850,positive,CR
u197,Instagram,Smiling through the little joys.,254,33,2025-05-27 23:53:20,837,573,positive,CR
u197,Facebook,Overwhelmed and can't focus.,194,43,2025-05-28 02:53:20,292,513,negative,CR
u197,Instagram,Overwhelmed and can't focus.,283,33,2025-05-28 05:53:20,932,338,negative,CR
u197,Instagram,Smiling through the little joys.,199,19,2025-05-27 17:53:20,392,360,positive,CR
u197,Facebook,Feeling blessed and happy.,231,32,2025-05-27 03:53:20,995,611,positive,CR
u197,Instagram,Feeling anxious and tired lately.,51,16,2025-05-28 14:53:20,339,179,negative,CR
u197,Instagram,Overwhelmed and can't focus.,297,11,2025-05-28 17:53:20,229,839,negative,CR
u198,Instagram,Smiling through the little joys.,255,20,2025-04-21 11:53:20,859,945,positive,NC
u198,Instagram,Overwhelmed and can't focus.,160,31,2025-04-21 15:53:20,528,249,negative,NC
u198,Instagram,I feel so disconnected from everyone.,209,38,2025-04-21 23:53:20,702,990,negative,NC
u198,Facebook,Had a great time with friends today!,197,6,2025-04-22 02:53:20,592,752,positive,NC
u198,Facebook,Feeling anxious and tired lately.,57,25,2025-04-22 03:53:20,855,360,negative,NC
u198,Facebook,Nothing seems right anymore.,198,29,2025-04-22 17:53:20,196,590,negative,NC
u198,Instagram,Smiling through the little joys.,71,31,2025-04-22 23:53:20,964,237,positive,NC
u198,Facebook,Overwhelmed and can't focus.,226,29,2025-04-22 15:53:20,929,271,negative,NC
u198,Instagram,I feel so disconnected from everyone.,136,13,2025-04-23 11:53:20,221,165,negative,NC
u198,Facebook,I feel so disconnected from everyone.,109,38,2025-04-23 08:53:20,357,776,negative,NC
u198,Facebook,I feel so disconnected from everyone.,5,22,2025-04-23 13:53:20,657,138,negative,NC
u198,Instagram,Feeling blessed and happy.,295,12,2025-04-23 18:53:20,777,652,positive,NC
u198,Instagram,Overwhelmed and can't focus.,33,12,2025-04-22 23:53:20,498,178,negative,NC
u198,Facebook,Enjoying every moment of life.,137,1,2025-04-24 04:53:20,895,366,positive,NC
u198,Facebook,Overwhelmed and can't focus.,227,50,2025-04-22 01:53:20,884,748,negative,NC
u198,Instagram,Feeling anxious and tired lately.,155,11,2025-04-22 17:53:20,601,848,negative,NC
u198,Instagram,Enjoying every moment of life.,271,45,2025-04-23 11:53:20,501,911,positive,NC
u198,Instagram,Nothing seems right anymore.,152,4,2025-04-24 07:53:20,336,538,negative,NC
u199,Facebook,Had a great time with friends today!,114,4,2025-04-30 11:53:20,992,890,positive,CR
u199,Instagram,Feeling blessed and happy.,179,4,2025-04-30 15:53:20,648,340,positive,CR
u199,Instagram,Had a great time with friends today!,164,19,2025-04-30 15:53:20,256,801,positive,CR
u199,Facebook,Enjoying every moment of life.,204,39,2025-05-01 05:53:20,979,827,positive,CR
u199,Facebook,Enjoying every moment of life.,244,44,2025-04-30 19:53:20,826,768,positive,CR
u199,Facebook,Feeling blessed and happy.,102,37,2025-05-01 07:53:20,195,731,positive,CR
u199,Instagram,Nothing seems right anymore.,177,26,2025-05-01 05:53:20,769,146,negative,CR
u199,Facebook,Smiling through the little joys.,233,13,2025-05-01 15:53:20,761,756,positive,CR
u199,Instagram,Feeling anxious and tired lately.,270,25,2025-05-02 03:53:20,257,730,negative,CR
u199,Facebook,I feel so disconnected from everyone.,144,0,2025-04-30 20:53:20,154,348,negative,CR
u199,Instagram,Nothing seems right anymore.,196,28,2025-05-02 03:53:20,182,986,negative,CR
u199,Instagram,I feel so disconnected from everyone.,259,39,2025-04-30 22:53:20,140,664,negative,CR
u199,Instagram,Nothing seems right anymore.,2,37,2025-05-02 11:53:20,383,581,negative,CR
u199,Instagram,Had a great time with friends today!,125,8,2025-05-03 04:53:20,687,544,positive,CR
u199,Instagram,Overwhelmed and can't focus.,274,38,2025-05-03 23:53:20,250,600,negative,CR
u199,Instagram,Feeling anxious and tired lately.,234,37,2025-05-02 23:53:20,927,242,negative,CR
u199,Facebook,Had a great time with friends today!,220,7,2025-05-01 03:53:20,470,626,positive,CR
u199,Facebook,Enjoying every moment of life.,272,20,2025-05-03 07:53:20,674,973,positive,CR
u199,Facebook,Overwhelmed and can't focus.,230,17,2025-05-02 17:53:20,227,842,negative,CR
u199,Instagram,I feel so disconnected from everyone.,54,43,2025-05-04 10:53:20,581,684,negative,CR
u199,Facebook,Had a great time with friends today!,290,28,2025-05-03 19:53:20,298,619,positive,CR
u199,Facebook,I feel so disconnected from everyone.,289,22,2025-05-05 17:53:20,742,768,negative,CR
u200,Instagram,Feeling blessed and happy.,214,9,2025-04-26 11:53:20,269,716,positive,NC
u200,Facebook,I feel so disconnected from everyone.,96,6,2025-04-26 14:53:20,694,448,negative,NC
u200,Instagram,Smiling through the little joys.,199,34,2025-04-26 13:53:20,285,512,positive,NC
u200,Instagram,Overwhelmed and can't focus.,86,3,2025-04-27 05:53:20,362,447,negative,NC
u200,Instagram,Smiling through the little joys.,134,39,2025-04-26 19:53:20,167,235,positive,NC
u200,Facebook,Nothing seems right anymore.,212,11,2025-04-27 17:53:20,236,935,negative,NC
u200,Instagram,Nothing seems right anymore.,6,27,2025-04-27 05:53:20,422,794,negative,NC
u200,Instagram,Nothing seems right anymore.,284,26,2025-04-27 22:53:20,910,418,negative,NC
u200,Facebook,Smiling through the little joys.,280,30,2025-04-27 11:53:20,830,966,positive,NC
u200,Facebook,Had a great time with friends today!,23,34,2025-04-27 14:53:20,813,567,positive,NC
u200,Facebook,Enjoying every moment of life.,55,48,2025-04-28 03:53:20,286,128,positive,NC
u200,Facebook,I feel so disconnected from everyone.,134,7,2025-04-28 07:53:20,138,921,negative,NC
u200,Instagram,I feel so disconnected from everyone.,2,45,2025-04-27 23:53:20,942,538,negative,NC
u200,Facebook,Nothing seems right anymore.,49,1,2025-04-27 00:53:20,516,694,negative,NC
u200,Facebook,Enjoying every moment of life.,32,41,2025-04-28 05:53:20,790,623,positive,NC
u200,Facebook,Enjoying every moment of life.,74,23,2025-04-27 02:53:20,109,555,positive,NC
u200,Facebook,Enjoying every moment of life.,41,19,2025-04-27 03:53:20,896,894,positive,NC
u200,Instagram,Had a great time with friends today!,0,28,2025-04-28 14:53:20,881,411,positive,NC
u200,Instagram,Smiling through the little joys.,115,24,2025-04-30 23:53:20,898,640,positive,NC
u200,Facebook,Nothing seems right anymore.,229,7,2025-04-29 15:53:20,914,655,negative,NC
u200,Instagram,Feeling blessed and happy.,176,13,2025-04-29 19:53:20,346,507,positive,NC
u201,Facebook,Had a great time with friends today!,216,11,2025-04-29 11:53:20,518,915,positive,CR
u201,Facebook,Had a great time with friends today!,243,13,2025-04-29 12:53:20,379,124,positive,CR
u201,Instagram,Enjoying every moment of life.,167,3,2025-04-29 19:53:20,502,137,positive,CR
u201,Instagram,Nothing seems right anymore.,89,34,2025-04-29 17:53:20,292,477,negative,CR
u201,Instagram,I feel so disconnected from everyone.,204,45,2025-04-30 07:53:20,232,536,negative,CR
u201,Facebook,Overwhelmed and can't focus.,233,35,2025-04-30 17:53:20,126,187,negative,CR
u201,Facebook,Nothing seems right anymore.,192,37,2025-04-30 11:53:20,697,294,negative,CR
u201,Instagram,I feel so disconnected from everyone.,270,28,2025-04-30 01:53:20,333,988,negative,CR
u201,Instagram,Enjoying every moment of life.,246,48,2025-04-30 19:53:20,883,1000,positive,CR
u201,Instagram,Smiling through the little joys.,164,11,2025-05-01 08:53:20,864,466,positive,CR
u201,Instagram,Had a great time with friends today!,36,7,2025-04-29 21:53:20,291,613,positive,CR
u201,Facebook,Overwhelmed and can't focus.,86,18,2025-05-01 07:53:20,440,793,negative,CR
u201,Instagram,Smiling through the little joys.,196,29,2025-04-30 11:53:20,634,617,positive,CR
u201,Instagram,I feel so disconnected from everyone.,138,46,2025-05-01 15:53:20,723,283,negative,CR
u201,Instagram,Had a great time with friends today!,129,17,2025-04-30 15:53:20,332,463,positive,CR
u201,Facebook,Had a great time with friends today!,32,39,2025-05-03 05:53:20,874,144,positive,CR
u201,Facebook,Feeling anxious and tired lately.,240,42,2025-05-02 03:53:20,374,985,negative,CR
u201,Instagram,Had a great time with friends today!,180,33,2025-05-02 07:53:20,485,577,positive,CR
u201,Instagram,Feeling anxious and tired lately.,46,8,2025-05-02 11:53:20,250,693,negative,CR
u201,Instagram,Smiling through the little joys.,69,10,2025-05-02 15:53:20,412,604,positive,CR
u201,Instagram,Smiling through the little joys.,279,40,2025-05-01 03:53:20,951,163,positive,CR
u202,Facebook,Nothing seems right anymore.,91,43,2025-05-04 11:53:20,849,985,negative,IO
u202,Instagram,I feel so disconnected from everyone.,35,47,2025-05-04 15:53:20,266,637,negative,IO
u202,Facebook,I feel so disconnected from everyone.,33,10,2025-05-04 23:53:20,774,435,negative,IO
u202,Facebook,Had a great time with friends today!,207,44,2025-05-05 05:53:20,680,105,positive,IO
u202,Instagram,Feeling blessed and happy.,161,1,2025-05-04 19:53:20,692,657,positive,IO
u202,Instagram,Enjoying every moment of life.,241,35,2025-05-04 21:53:20,700,105,positive,IO
