user_id,platform,post_text,likes,comments,timestamp,followers,followees,sentiment,snmd_type,date,hour,engagement
u134,Instagram,Enjoying every moment of life.,264,40,2025-05-25 11:53:20,966,995,positive,Normal,2025-05-25,11,304
u134,Instagram,Nothing seems right anymore.,29,19,2025-05-25 15:53:20,955,447,negative,Normal,2025-05-25,15,48
u134,Facebook,I feel so disconnected from everyone.,272,16,2025-05-26 23:53:20,156,767,negative,Normal,2025-05-26,23,288
u134,Instagram,I feel so disconnected from everyone.,166,27,2025-05-25 08:53:20,952,399,negative,Normal,2025-05-25,8,193
u134,Instagram,Feeling anxious and tired lately.,232,31,2025-05-26 03:53:20,180,966,negative,Normal,2025-05-26,3,263
u134,Facebook,Feeling blessed and happy.,156,41,2025-05-24 21:53:20,274,226,positive,Normal,2025-05-24,21,197
u134,Instagram,Nothing seems right anymore.,164,12,2025-05-24 05:53:20,754,767,negative,Normal,2025-05-24,5,176
u134,Instagram,Had a great time with friends today!,39,32,2025-05-25 20:53:20,833,235,positive,Normal,2025-05-25,20,71
u134,Instagram,Feeling anxious and tired lately.,164,31,2025-05-26 19:53:20,997,296,negative,Normal,2025-05-26,19,195
u135,Facebook,Feeling anxious and tired lately.,103,6,2025-05-17 11:53:20,507,204,negative,IO,2025-05-17,11,109
u135,Facebook,Feeling blessed and happy.,173,24,2025-05-17 15:53:20,451,114,positive,IO,2025-05-17,15,197
u135,Instagram,Smiling through the little joys.,237,35,2025-05-17 13:53:20,646,222,positive,IO,2025-05-17,13,272
u135,Facebook,I feel so disconnected from everyone.,221,12,2025-05-17 14:53:20,696,686,negative,IO,2025-05-17,14,233
u135,Facebook,Nothing seems right anymore.,36,44,2025-05-17 23:53:20,655,738,negative,IO,2025-05-17,23,80
u135,Instagram,Nothing seems right anymore.,151,6,2025-05-17 16:53:20,962,936,negative,IO,2025-05-17,16,157
u135,Instagram,Smiling through the little joys.,280,10,2025-05-17 17:53:20,228,652,positive,IO,2025-05-17,17,290
u135,Instagram,Had a great time with friends today!,274,39,2025-05-18 08:53:20,529,240,positive,IO,2025-05-18,8,313
u135,Facebook,Overwhelmed and can't focus.,228,49,2025-05-19 03:53:20,447,902,negative,IO,2025-05-19,3,277
u135,Instagram,Enjoying every moment of life.,82,38,2025-05-18 05:53:20,309,737,positive,IO,2025-05-18,5,120
u135,Facebook,Feeling blessed and happy.,155,5,2025-05-19 23:53:20,132,313,positive,IO,2025-05-19,23,160
u135,Instagram,Overwhelmed and can't focus.,95,33,2025-05-20 05:53:20,537,631,negative,IO,2025-05-20,5,128
u135,Facebook,Feeling blessed and happy.,54,8,2025-05-17 23:53:20,522,691,positive,IO,2025-05-17,23,62
u135,Facebook,Smiling through the little joys.,30,21,2025-05-18 00:53:20,403,106,positive,IO,2025-05-18,0,51
u135,Instagram,Enjoying every moment of life.,18,50,2025-05-20 23:53:20,681,795,positive,IO,2025-05-20,23,68
u135,Facebook,Overwhelmed and can't focus.,202,40,2025-05-18 17:53:20,798,255,negative,IO,2025-05-18,17,242
u135,Instagram,Smiling through the little joys.,282,32,2025-05-19 11:53:20,259,443,positive,IO,2025-05-19,11,314
u135,Facebook,Nothing seems right anymore.,62,31,2025-05-18 04:53:20,779,374,negative,IO,2025-05-18,4,93
u135,Instagram,Overwhelmed and can't focus.,198,18,2025-05-21 05:53:20,215,270,negative,IO,2025-05-21,5,216
u135,Instagram,Had a great time with friends today!,92,37,2025-05-22 05:53:20,299,379,positive,IO,2025-05-22,5,129
u136,Facebook,Overwhelmed and can't focus.,30,1,2025-05-25 11:53:20,320,423,negative,CR,2025-05-25,11,31
u136,Facebook,Nothing seems right anymore.,31,20,2025-05-25 17:53:20,580,368,negative,CR,2025-05-25,17,51
u136,Facebook,I feel so disconnected from everyone.,24,4,2025-05-25 17:53:20,163,767,negative,CR,2025-05-25,17,28
u136,Facebook,Enjoying every moment of life.,269,42,2025-05-26 05:53:20,591,175,positive,CR,2025-05-26,5,311
u136,Facebook,Overwhelmed and can't focus.,74,30,2025-05-26 07:53:20,430,378,negative,CR,2025-05-26,7,104
u136,Instagram,I feel so disconnected from everyone.,131,18,2025-05-26 02:53:20,132,106,negative,CR,2025-05-26,2,149
u136,Instagram,Feeling anxious and tired lately.,247,31,2025-05-25 23:53:20,999,169,negative,CR,2025-05-25,23,278
u136,Facebook,I feel so disconnected from everyone.,274,29,2025-05-27 05:53:20,988,407,negative,CR,2025-05-27,5,303
u136,Instagram,Smiling through the little joys.,72,46,2025-05-26 11:53:20,963,378,positive,CR,2025-05-26,11,118
u136,Facebook,Feeling anxious and tired lately.,94,9,2025-05-26 14:53:20,169,227,negative,CR,2025-05-26,14,103
u136,Facebook,Had a great time with friends today!,89,35,2025-05-26 07:53:20,545,177,positive,CR,2025-05-26,7,124
u136,Facebook,Feeling anxious and tired lately.,152,13,2025-05-25 22:53:20,975,376,negative,CR,2025-05-25,22,165
u136,Facebook,Feeling blessed and happy.,7,25,2025-05-26 23:53:20,782,339,positive,CR,2025-05-26,23,32
u136,Instagram,Smiling through the little joys.,153,12,2025-05-28 17:53:20,473,705,positive,CR,2025-05-28,17,165
u136,Instagram,Overwhelmed and can't focus.,277,18,2025-05-28 09:53:20,799,297,negative,CR,2025-05-28,9,295
u136,Facebook,Feeling anxious and tired lately.,128,42,2025-05-27 23:53:20,350,683,negative,CR,2025-05-27,23,170
u136,Instagram,Nothing seems right anymore.,161,38,2025-05-26 03:53:20,140,859,negative,CR,2025-05-26,3,199
u136,Instagram,Feeling blessed and happy.,17,44,2025-05-27 14:53:20,628,317,positive,CR,2025-05-27,14,61
u136,Facebook,Smiling through the little joys.,254,30,2025-05-27 17:53:20,374,941,positive,CR,2025-05-27,17,284
u137,Facebook,Had a great time with friends today!,195,19,2025-06-05 11:53:20,184,645,positive,NC,2025-06-05,11,214
u137,Facebook,Feeling blessed and happy.,242,10,2025-06-05 14:53:20,884,339,positive,NC,2025-06-05,14,252
u137,Instagram,Smiling through the little joys.,20,11,2025-06-05 13:53:20,598,947,positive,NC,2025-06-05,13,31
u137,Instagram,Enjoying every moment of life.,4,41,2025-06-06 05:53:20,852,499,positive,NC,2025-06-06,5,45
u137,Facebook,Overwhelmed and can't focus.,52,21,2025-06-06 07:53:20,458,862,negative,NC,2025-06-06,7,73
u137,Instagram,Smiling through the little joys.,225,18,2025-06-05 21:53:20,340,348,positive,NC,2025-06-05,21,243
u137,Instagram,Smiling through the little joys.,47,35,2025-06-06 23:53:20,246,795,positive,NC,2025-06-06,23,82
u137,Facebook,Overwhelmed and can't focus.,22,19,2025-06-06 22:53:20,799,957,negative,NC,2025-06-06,22,41
u137,Facebook,Feeling blessed and happy.,154,11,2025-06-05 19:53:20,977,746,positive,NC,2025-06-05,19,165
u137,Instagram,Overwhelmed and can't focus.,107,47,2025-06-06 14:53:20,481,668,negative,NC,2025-06-06,14,154
u137,Facebook,Enjoying every moment of life.,195,49,2025-06-07 23:53:20,914,975,positive,NC,2025-06-07,23,244
u137,Instagram,Nothing seems right anymore.,144,30,2025-06-08 05:53:20,639,556,negative,NC,2025-06-08,5,174
u137,Facebook,Had a great time with friends today!,206,9,2025-06-07 23:53:20,390,248,positive,NC,2025-06-07,23,215
u137,Instagram,Smiling through the little joys.,181,45,2025-06-07 02:53:20,263,848,positive,NC,2025-06-07,2,226
u137,Instagram,Feeling blessed and happy.,282,47,2025-06-06 15:53:20,955,859,positive,NC,2025-06-06,15,329
u137,Facebook,I feel so disconnected from everyone.,69,16,2025-06-09 05:53:20,492,119,negative,NC,2025-06-09,5,85
u137,Facebook,Feeling anxious and tired lately.,49,39,2025-06-07 11:53:20,393,519,negative,NC,2025-06-07,11,88
u137,Facebook,Feeling blessed and happy.,27,18,2025-06-06 04:53:20,597,515,positive,NC,2025-06-06,4,45
u137,Instagram,Had a great time with friends today!,149,40,2025-06-09 05:53:20,795,898,positive,NC,2025-06-09,5,189
u138,Facebook,I feel so disconnected from everyone.,215,46,2025-06-11 11:53:20,697,572,negative,NC,2025-06-11,11,261
u138,Facebook,Enjoying every moment of life.,206,38,2025-06-11 13:53:20,293,907,positive,NC,2025-06-11,13,244
u138,Instagram,Feeling blessed and happy.,250,39,2025-06-11 23:53:20,580,986,positive,NC,2025-06-11,23,289
u138,Instagram,Feeling blessed and happy.,299,21,2025-06-11 23:53:20,162,606,positive,NC,2025-06-11,23,320
u138,Instagram,Enjoying every moment of life.,92,7,2025-06-12 07:53:20,516,467,positive,NC,2025-06-12,7,99
u138,Instagram,Feeling blessed and happy.,6,21,2025-06-12 02:53:20,169,958,positive,NC,2025-06-12,2,27
u138,Facebook,Smiling through the little joys.,65,32,2025-06-12 23:53:20,170,662,positive,NC,2025-06-12,23,97
u138,Instagram,Enjoying every moment of life.,51,37,2025-06-12 01:53:20,260,654,positive,NC,2025-06-12,1,88
u138,Facebook,Feeling anxious and tired lately.,202,19,2025-06-13 03:53:20,436,525,negative,NC,2025-06-13,3,221
u138,Facebook,Smiling through the little joys.,149,4,2025-06-13 08:53:20,192,607,positive,NC,2025-06-13,8,153
u138,Facebook,Feeling blessed and happy.,26,47,2025-06-13 13:53:20,684,683,positive,NC,2025-06-13,13,73
u138,Facebook,I feel so disconnected from everyone.,101,4,2025-06-11 22:53:20,593,780,negative,NC,2025-06-11,22,105
u138,Facebook,Nothing seems right anymore.,235,47,2025-06-12 23:53:20,614,588,negative,NC,2025-06-12,23,282
u138,Instagram,Had a great time with friends today!,18,29,2025-06-13 15:53:20,530,187,positive,NC,2025-06-13,15,47
u138,Facebook,Had a great time with friends today!,280,49,2025-06-13 05:53:20,285,621,positive,NC,2025-06-13,5,329
u138,Instagram,Had a great time with friends today!,28,7,2025-06-12 17:53:20,492,464,positive,NC,2025-06-12,17,35
u138,Facebook,Nothing seems right anymore.,120,12,2025-06-13 11:53:20,715,391,negative,NC,2025-06-13,11,132
u138,Instagram,Feeling anxious and tired lately.,255,34,2025-06-12 04:53:20,199,641,negative,NC,2025-06-12,4,289
u138,Facebook,Enjoying every moment of life.,194,35,2025-06-15 05:53:20,876,355,positive,NC,2025-06-15,5,229
u139,Instagram,Smiling through the little joys.,145,6,2025-05-12 11:53:20,122,733,positive,CR,2025-05-12,11,151
u139,Facebook,Enjoying every moment of life.,76,33,2025-05-12 16:53:20,332,930,positive,CR,2025-05-12,16,109
u139,Facebook,Feeling anxious and tired lately.,102,16,2025-05-12 15:53:20,132,253,negative,CR,2025-05-12,15,118
u139,Instagram,Nothing seems right anymore.,134,32,2025-05-13 02:53:20,233,809,negative,CR,2025-05-13,2,166
u139,Instagram,Had a great time with friends today!,15,0,2025-05-13 11:53:20,340,199,positive,CR,2025-05-13,11,15
u139,Instagram,Had a great time with friends today!,131,7,2025-05-13 02:53:20,674,451,positive,CR,2025-05-13,2,138
u139,Instagram,Feeling blessed and happy.,197,25,2025-05-13 17:53:20,103,919,positive,CR,2025-05-13,17,222
u139,Facebook,Overwhelmed and can't focus.,88,31,2025-05-13 08:53:20,667,154,negative,CR,2025-05-13,8,119
u139,Facebook,Had a great time with friends today!,124,33,2025-05-14 11:53:20,249,171,positive,CR,2025-05-14,11,157
u139,Instagram,Feeling anxious and tired lately.,265,14,2025-05-12 20:53:20,524,208,negative,CR,2025-05-12,20,279
u139,Facebook,Feeling blessed and happy.,44,25,2025-05-14 13:53:20,733,543,positive,CR,2025-05-14,13,69
u139,Instagram,Feeling blessed and happy.,271,43,2025-05-12 22:53:20,528,469,positive,CR,2025-05-12,22,314
u139,Facebook,Feeling anxious and tired lately.,115,36,2025-05-14 23:53:20,701,732,negative,CR,2025-05-14,23,151
u139,Instagram,Overwhelmed and can't focus.,112,47,2025-05-13 13:53:20,191,929,negative,CR,2025-05-13,13,159
u139,Instagram,I feel so disconnected from everyone.,108,11,2025-05-13 15:53:20,430,633,negative,CR,2025-05-13,15,119
u139,Instagram,I feel so disconnected from everyone.,224,42,2025-05-14 08:53:20,315,986,negative,CR,2025-05-14,8,266
u139,Facebook,I feel so disconnected from everyone.,131,19,2025-05-15 19:53:20,180,844,negative,CR,2025-05-15,19,150
u139,Instagram,Had a great time with friends today!,63,31,2025-05-15 07:53:20,199,657,positive,CR,2025-05-15,7,94
u139,Facebook,Feeling anxious and tired lately.,273,10,2025-05-14 17:53:20,822,110,negative,CR,2025-05-14,17,283
u139,Facebook,Feeling blessed and happy.,47,14,2025-05-15 15:53:20,828,802,positive,CR,2025-05-15,15,61
u139,Facebook,Overwhelmed and can't focus.,72,24,2025-05-15 19:53:20,340,246,negative,CR,2025-05-15,19,96
u140,Instagram,Enjoying every moment of life.,284,12,2025-05-21 11:53:20,186,105,positive,NC,2025-05-21,11,296
u140,Instagram,Feeling blessed and happy.,92,4,2025-05-21 16:53:20,714,595,positive,NC,2025-05-21,16,96
u140,Facebook,I feel so disconnected from everyone.,284,0,2025-05-21 15:53:20,847,545,negative,NC,2025-05-21,15,284
u140,Facebook,Enjoying every moment of life.,82,6,2025-05-21 17:53:20,646,476,positive,NC,2025-05-21,17,88
u140,Facebook,Feeling blessed and happy.,277,35,2025-05-22 07:53:20,139,295,positive,NC,2025-05-22,7,312
u140,Instagram,I feel so disconnected from everyone.,15,28,2025-05-22 02:53:20,390,670,negative,NC,2025-05-22,2,43
u140,Instagram,Overwhelmed and can't focus.,81,37,2025-05-22 05:53:20,544,321,negative,NC,2025-05-22,5,118
u140,Facebook,I feel so disconnected from everyone.,204,37,2025-05-22 08:53:20,818,748,negative,NC,2025-05-22,8,241
u140,Instagram,Feeling blessed and happy.,160,6,2025-05-21 19:53:20,114,300,positive,NC,2025-05-21,19,166
u140,Facebook,Enjoying every moment of life.,151,28,2025-05-21 20:53:20,687,351,positive,NC,2025-05-21,20,179
u140,Facebook,I feel so disconnected from everyone.,186,12,2025-05-21 21:53:20,621,916,negative,NC,2025-05-21,21,198
u140,Facebook,Feeling blessed and happy.,236,44,2025-05-22 20:53:20,777,979,positive,NC,2025-05-22,20,280
u140,Facebook,Smiling through the little joys.,258,40,2025-05-22 23:53:20,164,576,positive,NC,2025-05-22,23,298
u140,Instagram,Overwhelmed and can't focus.,183,1,2025-05-22 13:53:20,368,170,negative,NC,2025-05-22,13,184
u140,Facebook,Overwhelmed and can't focus.,32,6,2025-05-24 23:53:20,794,279,negative,NC,2025-05-24,23,38
u140,Facebook,Enjoying every moment of life.,118,46,2025-05-23 23:53:20,758,966,positive,NC,2025-05-23,23,164
u140,Instagram,Overwhelmed and can't focus.,24,50,2025-05-23 11:53:20,884,698,negative,NC,2025-05-23,11,74
u140,Facebook,Smiling through the little joys.,54,2,2025-05-25 17:53:20,132,349,positive,NC,2025-05-25,17,56
u140,Instagram,Had a great time with friends today!,231,40,2025-05-22 05:53:20,468,698,positive,NC,2025-05-22,5,271
u141,Facebook,Feeling anxious and tired lately.,72,9,2025-06-12 11:53:20,680,834,negative,Normal,2025-06-12,11,81
u141,Instagram,Nothing seems right anymore.,49,48,2025-06-12 14:53:20,389,249,negative,Normal,2025-06-12,14,97
u141,Instagram,I feel so disconnected from everyone.,263,46,2025-06-12 15:53:20,985,258,negative,Normal,2025-06-12,15,309
u141,Instagram,I feel so disconnected from everyone.,133,0,2025-06-12 17:53:20,445,896,negative,Normal,2025-06-12,17,133
u141,Facebook,Nothing seems right anymore.,254,23,2025-06-12 23:53:20,515,804,negative,Normal,2025-06-12,23,277
u141,Facebook,Smiling through the little joys.,152,6,2025-06-12 16:53:20,306,850,positive,Normal,2025-06-12,16,158
u141,Instagram,I feel so disconnected from everyone.,180,22,2025-06-12 23:53:20,174,914,negative,Normal,2025-06-12,23,202
u141,Instagram,Feeling anxious and tired lately.,51,13,2025-06-13 01:53:20,420,128,negative,Normal,2025-06-13,1,64
u141,Facebook,Enjoying every moment of life.,117,11,2025-06-12 19:53:20,210,753,positive,Normal,2025-06-12,19,128
u141,Instagram,I feel so disconnected from everyone.,143,11,2025-06-14 17:53:20,971,439,negative,Normal,2025-06-14,17,154
u141,Instagram,Feeling blessed and happy.,57,1,2025-06-14 03:53:20,896,359,positive,Normal,2025-06-14,3,58
u141,Facebook,Enjoying every moment of life.,272,20,2025-06-13 09:53:20,373,761,positive,Normal,2025-06-13,9,292
u141,Instagram,Nothing seems right anymore.,280,45,2025-06-12 23:53:20,525,818,negative,Normal,2025-06-12,23,325
u141,Instagram,Enjoying every moment of life.,100,38,2025-06-15 17:53:20,265,676,positive,Normal,2025-06-15,17,138
u141,Instagram,Feeling anxious and tired lately.,278,9,2025-06-14 05:53:20,209,315,negative,Normal,2025-06-14,5,287
u141,Facebook,Enjoying every moment of life.,95,17,2025-06-13 17:53:20,891,442,positive,Normal,2025-06-13,17,112
u141,Facebook,Feeling blessed and happy.,166,45,2025-06-16 11:53:20,732,680,positive,Normal,2025-06-16,11,211
u141,Facebook,Nothing seems right anymore.,7,17,2025-06-15 07:53:20,833,825,negative,Normal,2025-06-15,7,24
u141,Instagram,I feel so disconnected from everyone.,71,14,2025-06-14 17:53:20,944,627,negative,Normal,2025-06-14,17,85
u141,Facebook,Had a great time with friends today!,153,33,2025-06-14 20:53:20,317,736,positive,Normal,2025-06-14,20,186
u142,Facebook,Enjoying every moment of life.,150,8,2025-05-03 11:53:20,148,870,positive,IO,2025-05-03,11,158
u142,Facebook,Nothing seems right anymore.,164,8,2025-05-03 12:53:20,312,195,negative,IO,2025-05-03,12,172
u142,Facebook,Feeling anxious and tired lately.,10,40,2025-05-03 19:53:20,313,520,negative,IO,2025-05-03,19,50
u142,Facebook,Nothing seems right anymore.,70,49,2025-05-03 14:53:20,757,550,negative,IO,2025-05-03,14,119
u142,Instagram,Smiling through the little joys.,36,24,2025-05-03 15:53:20,880,553,positive,IO,2025-05-03,15,60
u142,Facebook,Smiling through the little joys.,249,38,2025-05-03 21:53:20,182,832,positive,IO,2025-05-03,21,287
u142,Instagram,Enjoying every moment of life.,284,19,2025-05-04 17:53:20,272,684,positive,IO,2025-05-04,17,303
u142,Instagram,Had a great time with friends today!,212,22,2025-05-04 15:53:20,796,961,positive,IO,2025-05-04,15,234
u142,Facebook,Feeling anxious and tired lately.,206,37,2025-05-05 11:53:20,927,324,negative,IO,2025-05-05,11,243
u142,Facebook,I feel so disconnected from everyone.,110,12,2025-05-05 08:53:20,178,714,negative,IO,2025-05-05,8,122
u142,Instagram,Smiling through the little joys.,274,37,2025-05-05 03:53:20,740,647,positive,IO,2025-05-05,3,311
u142,Facebook,I feel so disconnected from everyone.,284,43,2025-05-04 09:53:20,880,651,negative,IO,2025-05-04,9,327
u142,Instagram,Nothing seems right anymore.,234,38,2025-05-06 11:53:20,962,234,negative,IO,2025-05-06,11,272
u142,Facebook,Feeling anxious and tired lately.,153,39,2025-05-05 02:53:20,200,836,negative,IO,2025-05-05,2,192
u142,Facebook,Had a great time with friends today!,18,49,2025-05-06 23:53:20,255,293,positive,IO,2025-05-06,23,67
u142,Instagram,I feel so disconnected from everyone.,5,1,2025-05-07 05:53:20,338,526,negative,IO,2025-05-07,5,6
u142,Instagram,Nothing seems right anymore.,40,8,2025-05-06 03:53:20,415,641,negative,IO,2025-05-06,3,48
u142,Facebook,Overwhelmed and can't focus.,143,46,2025-05-06 07:53:20,389,610,negative,IO,2025-05-06,7,189
u142,Instagram,Smiling through the little joys.,41,19,2025-05-07 05:53:20,788,214,positive,IO,2025-05-07,5,60
u142,Instagram,Smiling through the little joys.,65,4,2025-05-05 20:53:20,716,537,positive,IO,2025-05-05,20,69
u142,Facebook,Had a great time with friends today!,239,21,2025-05-08 11:53:20,183,595,positive,IO,2025-05-08,11,260
u143,Facebook,Nothing seems right anymore.,165,24,2025-05-31 11:53:20,118,922,negative,IO,2025-05-31,11,189
u143,Facebook,I feel so disconnected from everyone.,224,4,2025-05-31 15:53:20,620,841,negative,IO,2025-05-31,15,228
u143,Facebook,Nothing seems right anymore.,22,30,2025-05-31 13:53:20,490,242,negative,IO,2025-05-31,13,52
u143,Facebook,Nothing seems right anymore.,178,39,2025-06-01 02:53:20,206,971,negative,IO,2025-06-01,2,217
u143,Instagram,Feeling blessed and happy.,218,32,2025-05-31 15:53:20,113,515,positive,IO,2025-05-31,15,250
u143,Instagram,Smiling through the little joys.,55,20,2025-05-31 16:53:20,456,527,positive,IO,2025-05-31,16,75
u143,Instagram,I feel so disconnected from everyone.,10,34,2025-06-01 11:53:20,826,957,negative,IO,2025-06-01,11,44
u143,Facebook,Nothing seems right anymore.,52,45,2025-05-31 18:53:20,368,416,negative,IO,2025-05-31,18,97
u143,Instagram,Enjoying every moment of life.,175,18,2025-06-01 19:53:20,176,653,positive,IO,2025-06-01,19,193
u143,Facebook,Had a great time with friends today!,146,21,2025-06-02 08:53:20,921,183,positive,IO,2025-06-02,8,167
u143,Facebook,Nothing seems right anymore.,29,7,2025-06-01 17:53:20,672,355,negative,IO,2025-06-01,17,36
u143,Instagram,Overwhelmed and can't focus.,55,29,2025-06-02 07:53:20,919,995,negative,IO,2025-06-02,7,84
u143,Instagram,Feeling blessed and happy.,237,0,2025-06-02 23:53:20,324,986,positive,IO,2025-06-02,23,237
u143,Facebook,Feeling anxious and tired lately.,280,32,2025-06-01 13:53:20,831,364,negative,IO,2025-06-01,13,312
u143,Facebook,Overwhelmed and can't focus.,72,17,2025-06-03 23:53:20,698,544,negative,IO,2025-06-03,23,89
u143,Facebook,Nothing seems right anymore.,148,5,2025-06-01 02:53:20,315,582,negative,IO,2025-06-01,2,153
u143,Instagram,Feeling blessed and happy.,77,16,2025-06-04 11:53:20,451,170,positive,IO,2025-06-04,11,93
u143,Instagram,Enjoying every moment of life.,160,41,2025-06-04 17:53:20,315,684,positive,IO,2025-06-04,17,201
u143,Instagram,Smiling through the little joys.,153,24,2025-06-04 23:53:20,876,462,positive,IO,2025-06-04,23,177
u144,Facebook,Nothing seems right anymore.,51,44,2025-05-05 11:53:20,964,760,negative,Normal,2025-05-05,11,95
u144,Facebook,Smiling through the little joys.,214,28,2025-05-05 16:53:20,740,651,positive,Normal,2025-05-05,16,242
u144,Instagram,Smiling through the little joys.,162,33,2025-05-05 21:53:20,150,883,positive,Normal,2025-05-05,21,195
u144,Instagram,Overwhelmed and can't focus.,273,19,2025-05-06 05:53:20,876,106,negative,Normal,2025-05-06,5,292
u144,Facebook,Overwhelmed and can't focus.,161,39,2025-05-05 23:53:20,185,416,negative,Normal,2025-05-05,23,200
u144,Instagram,Had a great time with friends today!,99,31,2025-05-05 16:53:20,675,405,positive,Normal,2025-05-05,16,130
u144,Instagram,Smiling through the little joys.,159,5,2025-05-06 05:53:20,202,517,positive,Normal,2025-05-06,5,164
u144,Instagram,Feeling blessed and happy.,170,22,2025-05-06 22:53:20,642,710,positive,Normal,2025-05-06,22,192
u144,Instagram,Feeling anxious and tired lately.,299,26,2025-05-06 03:53:20,672,865,negative,Normal,2025-05-06,3,325
u144,Facebook,Enjoying every moment of life.,183,41,2025-05-05 20:53:20,890,371,positive,Normal,2025-05-05,20,224
u144,Facebook,I feel so disconnected from everyone.,185,32,2025-05-05 21:53:20,411,416,negative,Normal,2025-05-05,21,217
u144,Instagram,Feeling blessed and happy.,166,47,2025-05-06 09:53:20,194,357,positive,Normal,2025-05-06,9,213
u144,Facebook,Enjoying every moment of life.,192,29,2025-05-07 11:53:20,162,987,positive,Normal,2025-05-07,11,221
u144,Instagram,Feeling anxious and tired lately.,13,38,2025-05-06 13:53:20,114,356,negative,Normal,2025-05-06,13,51
u144,Facebook,Smiling through the little joys.,47,50,2025-05-06 01:53:20,389,102,positive,Normal,2025-05-06,1,97
u144,Instagram,Feeling anxious and tired lately.,296,32,2025-05-07 23:53:20,334,209,negative,Normal,2025-05-07,23,328
u144,Instagram,Feeling anxious and tired lately.,68,40,2025-05-06 03:53:20,437,590,negative,Normal,2025-05-06,3,108
u144,Facebook,Enjoying every moment of life.,91,33,2025-05-06 04:53:20,575,603,positive,Normal,2025-05-06,4,124
u145,Instagram,I feel so disconnected from everyone.,235,22,2025-06-05 11:53:20,203,646,negative,NC,2025-06-05,11,257
u145,Instagram,Smiling through the little joys.,43,19,2025-06-05 14:53:20,172,725,positive,NC,2025-06-05,14,62
u145,Instagram,Nothing seems right anymore.,50,50,2025-06-05 13:53:20,641,447,negative,NC,2025-06-05,13,100
u145,Instagram,Feeling blessed and happy.,297,32,2025-06-05 23:53:20,869,115,positive,NC,2025-06-05,23,329
u145,Instagram,Nothing seems right anymore.,289,35,2025-06-06 03:53:20,426,407,negative,NC,2025-06-06,3,324
u145,Facebook,Had a great time with friends today!,222,39,2025-06-06 02:53:20,112,963,positive,NC,2025-06-06,2,261
u145,Instagram,Nothing seems right anymore.,27,11,2025-06-06 05:53:20,771,233,negative,NC,2025-06-06,5,38
u145,Facebook,I feel so disconnected from everyone.,216,10,2025-06-06 22:53:20,691,743,negative,NC,2025-06-06,22,226
u145,Instagram,Nothing seems right anymore.,15,31,2025-06-06 19:53:20,475,392,negative,NC,2025-06-06,19,46
u145,Instagram,Feeling anxious and tired lately.,237,1,2025-06-07 17:53:20,275,508,negative,NC,2025-06-07,17,238
u145,Facebook,Feeling anxious and tired lately.,162,3,2025-06-06 17:53:20,434,135,negative,NC,2025-06-06,17,165
u145,Facebook,Overwhelmed and can't focus.,173,48,2025-06-07 18:53:20,842,826,negative,NC,2025-06-07,18,221
u145,Facebook,Feeling anxious and tired lately.,203,46,2025-06-08 11:53:20,414,631,negative,NC,2025-06-08,11,249
u145,Facebook,Had a great time with friends today!,300,40,2025-06-08 04:53:20,870,352,positive,NC,2025-06-08,4,340
u145,Facebook,Nothing seems right anymore.,37,2,2025-06-08 09:53:20,622,691,negative,NC,2025-06-08,9,39
u145,Facebook,Feeling blessed and happy.,60,16,2025-06-08 14:53:20,193,738,positive,NC,2025-06-08,14,76
u145,Facebook,Enjoying every moment of life.,291,29,2025-06-08 03:53:20,884,272,positive,NC,2025-06-08,3,320
u145,Instagram,I feel so disconnected from everyone.,19,36,2025-06-06 21:53:20,749,429,negative,NC,2025-06-06,21,55
u145,Facebook,I feel so disconnected from everyone.,73,1,2025-06-06 23:53:20,505,523,negative,NC,2025-06-06,23,74
u145,Facebook,Smiling through the little joys.,69,36,2025-06-07 20:53:20,547,673,positive,NC,2025-06-07,20,105
u146,Instagram,Feeling anxious and tired lately.,232,15,2025-05-29 11:53:20,610,369,negative,IO,2025-05-29,11,247
u146,Facebook,Nothing seems right anymore.,253,40,2025-05-29 15:53:20,939,296,negative,IO,2025-05-29,15,293
u146,Instagram,Overwhelmed and can't focus.,176,15,2025-05-29 13:53:20,706,865,negative,IO,2025-05-29,13,191
u146,Instagram,Nothing seems right anymore.,286,4,2025-05-30 02:53:20,929,316,negative,IO,2025-05-30,2,290
u146,Facebook,Had a great time with friends today!,167,46,2025-05-29 23:53:20,515,450,positive,IO,2025-05-29,23,213
u146,Instagram,Overwhelmed and can't focus.,103,22,2025-05-30 07:53:20,989,347,negative,IO,2025-05-30,7,125
u146,Facebook,I feel so disconnected from everyone.,259,35,2025-05-30 17:53:20,371,607,negative,IO,2025-05-30,17,294
u146,Instagram,Overwhelmed and can't focus.,221,27,2025-05-31 05:53:20,479,200,negative,IO,2025-05-31,5,248
u146,Facebook,Feeling anxious and tired lately.,224,38,2025-05-30 11:53:20,938,971,negative,IO,2025-05-30,11,262
u146,Instagram,Overwhelmed and can't focus.,42,2,2025-05-30 14:53:20,984,783,negative,IO,2025-05-30,14,44
u146,Facebook,Smiling through the little joys.,199,19,2025-05-31 13:53:20,752,838,positive,IO,2025-05-31,13,218
u146,Instagram,Nothing seems right anymore.,191,50,2025-05-29 22:53:20,754,172,negative,IO,2025-05-29,22,241
u146,Instagram,Feeling blessed and happy.,256,9,2025-06-01 11:53:20,923,191,positive,IO,2025-06-01,11,265
